formatted_created_at,neg,neu,pos,compound
2020-08-29 03:00:00,0.111,0.502,0.387,0.8271
2020-08-29 03:00:00,0.078,0.727,0.195,0.4881
2020-08-29 03:00:00,0.201,0.732,0.067,-0.6597
2020-08-29 02:59:00,0.201,0.732,0.067,-0.6597
2020-08-29 02:59:00,0.326,0.605,0.069,-0.836
2020-08-29 02:59:00,0.109,0.578,0.313,0.6124
2020-08-29 02:59:00,0.0,1.0,0.0,0.0
2020-08-29 02:59:00,0.245,0.476,0.279,0.128
2020-08-29 02:59:00,0.369,0.382,0.248,-0.7717
2020-08-29 02:58:00,0.0,1.0,0.0,0.0
2020-08-29 02:58:00,0.0,1.0,0.0,0.0
2020-08-29 02:58:00,0.0,1.0,0.0,0.0
2020-08-29 02:58:00,0.169,0.64,0.192,0.1027
2020-08-29 02:58:00,0.193,0.807,0.0,-0.4767
2020-08-29 02:58:00,0.372,0.628,0.0,-0.7708
2020-08-29 02:58:00,0.269,0.492,0.239,-0.2023
2020-08-29 02:58:00,0.155,0.65,0.195,0.2023
2020-08-29 02:58:00,0.286,0.714,0.0,-0.6597
2020-08-29 02:57:00,0.0,1.0,0.0,0.0
2020-08-29 02:57:00,0.207,0.533,0.26,0.2023
2020-08-29 02:57:00,0.33,0.575,0.096,-0.7269
2020-08-29 02:57:00,0.0,0.614,0.386,0.9062
2020-08-29 02:57:00,0.557,0.443,0.0,-0.959
2020-08-29 02:57:00,0.23,0.576,0.194,-0.2484
2020-08-29 02:57:00,0.249,0.513,0.238,-0.0772
2020-08-29 02:56:00,0.136,0.351,0.513,0.8225
2020-08-29 02:56:00,0.457,0.543,0.0,-0.8779
2020-08-29 02:56:00,0.212,0.788,0.0,-0.5423
2020-08-29 02:56:00,0.378,0.463,0.158,-0.6908
2020-08-29 02:56:00,0.0,1.0,0.0,0.0
2020-08-29 02:56:00,0.107,0.726,0.166,0.1808
2020-08-29 02:56:00,0.0,0.67,0.33,0.7096
2020-08-29 02:56:00,0.246,0.415,0.339,0.5859
2020-08-29 02:56:00,0.0,1.0,0.0,0.0
2020-08-29 02:56:00,0.233,0.528,0.239,0.0516
2020-08-29 02:56:00,0.277,0.553,0.17,-0.4019
2020-08-29 02:56:00,0.461,0.539,0.0,-0.7717
2020-08-29 02:56:00,0.351,0.649,0.0,-0.7964
2020-08-29 02:55:00,0.09,0.619,0.291,0.5469
2020-08-29 02:55:00,0.217,0.559,0.224,0.0258
2020-08-29 02:55:00,0.419,0.447,0.134,-0.7269
2020-08-29 02:55:00,0.103,0.795,0.102,-0.0119
2020-08-29 02:55:00,0.0,1.0,0.0,0.0
2020-08-29 02:55:00,0.151,0.439,0.41,0.743
2020-08-29 02:55:00,0.268,0.546,0.186,-0.2006
2020-08-29 02:55:00,0.082,0.623,0.295,0.8176
2020-08-29 02:55:00,0.517,0.483,0.0,-0.8176
2020-08-29 02:55:00,0.424,0.437,0.139,-0.8004
2020-08-29 02:55:00,0.367,0.499,0.134,-0.8537
2020-08-29 02:55:00,0.4,0.6,0.0,-0.7184
2020-08-29 02:55:00,0.201,0.604,0.195,-0.0258
2020-08-29 02:54:00,0.275,0.293,0.432,0.5106
2020-08-29 02:54:00,0.368,0.632,0.0,-0.7906
2020-08-29 02:54:00,0.524,0.476,0.0,-0.9753
2020-08-29 02:54:00,0.253,0.575,0.173,-0.4939
2020-08-29 02:54:00,0.0,0.811,0.189,0.4215
2020-08-29 02:54:00,0.447,0.553,0.0,-0.9062
2020-08-29 02:54:00,0.201,0.694,0.104,-0.34
2020-08-29 02:54:00,0.463,0.537,0.0,-0.7089
2020-08-29 02:54:00,0.269,0.731,0.0,-0.7906
2020-08-29 02:54:00,0.474,0.426,0.099,-0.9216
2020-08-29 02:54:00,0.204,0.658,0.138,-0.25
2020-08-29 02:53:00,0.307,0.693,0.0,-0.4767
2020-08-29 02:53:00,0.28,0.554,0.166,-0.5413
2020-08-29 02:53:00,0.383,0.617,0.0,-0.8519
2020-08-29 02:53:00,0.194,0.563,0.244,0.3804
2020-08-29 02:53:00,0.229,0.571,0.2,0.0
2020-08-29 02:53:00,0.0,0.802,0.198,0.6901
2020-08-29 02:53:00,0.143,0.749,0.107,-0.2732
2020-08-29 02:52:00,0.0,1.0,0.0,0.0
2020-08-29 02:52:00,0.485,0.515,0.0,-0.765
2020-08-29 02:52:00,0.478,0.405,0.117,-0.836
2020-08-29 02:52:00,0.0,1.0,0.0,0.0
2020-08-29 02:52:00,0.233,0.59,0.177,-0.4215
2020-08-29 02:52:00,0.253,0.747,0.0,-0.6597
2020-08-29 02:52:00,0.181,0.819,0.0,-0.4767
2020-08-29 02:51:00,0.0,0.843,0.157,0.4215
2020-08-29 02:51:00,0.0,0.725,0.275,0.7231
2020-08-29 02:51:00,0.351,0.649,0.0,-0.4019
2020-08-29 02:51:00,0.444,0.556,0.0,-0.802
2020-08-29 02:51:00,0.421,0.486,0.093,-0.8674
2020-08-29 02:51:00,0.192,0.451,0.358,0.7845
2020-08-29 02:51:00,0.287,0.441,0.272,-0.1027
2020-08-29 02:51:00,0.251,0.749,0.0,-0.8555
2020-08-29 02:51:00,0.281,0.591,0.128,-0.7535
2020-08-29 02:51:00,0.0,1.0,0.0,0.0
2020-08-29 02:51:00,0.1,0.647,0.252,0.5719
2020-08-29 02:51:00,0.377,0.452,0.171,-0.6249
2020-08-29 02:51:00,0.233,0.767,0.0,-0.7063
2020-08-29 02:51:00,0.244,0.554,0.202,-0.3182
2020-08-29 02:51:00,0.415,0.402,0.183,-0.6369
2020-08-29 02:50:00,0.142,0.584,0.274,0.4889
2020-08-29 02:50:00,0.138,0.533,0.329,0.6486
2020-08-29 02:50:00,0.279,0.721,0.0,-0.4767
2020-08-29 02:50:00,0.0,0.738,0.262,0.4939
2020-08-29 02:50:00,0.0,0.857,0.143,0.4588
2020-08-29 02:50:00,0.106,0.719,0.175,0.25
2020-08-29 02:50:00,0.165,0.562,0.273,0.4404
2020-08-29 02:50:00,0.163,0.543,0.293,0.34
2020-08-29 02:50:00,0.283,0.541,0.175,-0.6361
2020-08-29 02:50:00,0.345,0.655,0.0,-0.836
2020-08-29 02:50:00,0.326,0.516,0.158,-0.7351
2020-08-29 02:49:00,0.162,0.838,0.0,-0.4767
2020-08-29 02:49:00,0.517,0.408,0.076,-0.8669
2020-08-29 02:49:00,0.396,0.604,0.0,-0.9371
2020-08-29 02:49:00,0.213,0.787,0.0,-0.5859
2020-08-29 02:49:00,0.149,0.67,0.18,0.1531
2020-08-29 02:49:00,0.0,1.0,0.0,0.0
2020-08-29 02:49:00,0.0,1.0,0.0,0.0
2020-08-29 02:49:00,0.0,0.419,0.581,0.9094
2020-08-29 02:49:00,0.278,0.57,0.152,-0.4588
2020-08-29 02:49:00,0.0,0.818,0.182,0.25
2020-08-29 02:49:00,0.243,0.556,0.201,-0.296
2020-08-29 02:49:00,0.0,1.0,0.0,0.0
2020-08-29 02:48:00,0.425,0.479,0.096,-0.8625
2020-08-29 02:48:00,0.495,0.505,0.0,-0.9666
2020-08-29 02:48:00,0.0,1.0,0.0,0.0
2020-08-29 02:48:00,0.26,0.6,0.14,-0.6124
2020-08-29 02:48:00,0.241,0.454,0.305,0.5058
2020-08-29 02:47:00,0.349,0.651,0.0,-0.8176
2020-08-29 02:47:00,0.375,0.481,0.144,-0.6997
2020-08-29 02:47:00,0.378,0.432,0.189,-0.5423
2020-08-29 02:47:00,0.347,0.509,0.144,-0.6597
2020-08-29 02:47:00,0.15,0.664,0.186,0.2023
2020-08-29 02:47:00,0.0,1.0,0.0,0.0
2020-08-29 02:47:00,0.116,0.712,0.172,0.128
2020-08-29 02:47:00,0.347,0.534,0.119,-0.7294
2020-08-29 02:47:00,0.127,0.674,0.199,0.228
2020-08-29 02:47:00,0.325,0.614,0.061,-0.875
2020-08-29 02:47:00,0.57,0.43,0.0,-0.891
2020-08-29 02:46:00,0.478,0.305,0.217,-0.8218
2020-08-29 02:46:00,0.467,0.533,0.0,-0.5423
2020-08-29 02:46:00,0.158,0.663,0.179,0.1027
2020-08-29 02:46:00,0.093,0.648,0.259,0.7096
2020-08-29 02:46:00,0.369,0.631,0.0,-0.6249
2020-08-29 02:46:00,0.0,1.0,0.0,0.0
2020-08-29 02:46:00,0.0,1.0,0.0,0.0
2020-08-29 02:46:00,0.429,0.571,0.0,-0.8176
2020-08-29 02:46:00,0.155,0.66,0.185,0.0516
2020-08-29 02:46:00,0.152,0.667,0.181,-0.0516
2020-08-29 02:46:00,0.275,0.503,0.222,-0.4576
2020-08-29 02:45:00,0.158,0.357,0.485,0.9158
2020-08-29 02:45:00,0.207,0.651,0.142,-0.4939
2020-08-29 02:45:00,0.0,1.0,0.0,0.0
2020-08-29 02:45:00,0.372,0.474,0.153,-0.7184
2020-08-29 02:45:00,0.655,0.345,0.0,-0.6908
2020-08-29 02:45:00,0.258,0.742,0.0,-0.7096
2020-08-29 02:45:00,0.0,1.0,0.0,0.0
2020-08-29 02:45:00,0.117,0.376,0.508,0.886
2020-08-29 02:45:00,0.553,0.447,0.0,-0.872
2020-08-29 02:45:00,0.329,0.48,0.191,-0.6142
2020-08-29 02:45:00,0.0,0.838,0.162,0.4767
2020-08-29 02:44:00,0.196,0.633,0.171,-0.1027
2020-08-29 02:44:00,0.24,0.601,0.158,-0.3612
2020-08-29 02:44:00,0.624,0.286,0.09,-0.9657
2020-08-29 02:44:00,0.437,0.563,0.0,-0.4767
2020-08-29 02:44:00,0.17,0.659,0.17,0.0
2020-08-29 02:44:00,0.2,0.607,0.193,-0.0516
2020-08-29 02:44:00,0.0,0.746,0.254,0.7003
2020-08-29 02:44:00,0.307,0.693,0.0,-0.4767
2020-08-29 02:44:00,0.516,0.484,0.0,-0.9153
2020-08-29 02:44:00,0.13,0.87,0.0,-0.4019
2020-08-29 02:43:00,0.168,0.637,0.196,0.2415
2020-08-29 02:43:00,0.095,0.588,0.317,0.8689
2020-08-29 02:43:00,0.0,0.692,0.308,0.5994
2020-08-29 02:43:00,0.215,0.45,0.336,0.5423
2020-08-29 02:43:00,0.0,0.857,0.143,0.1695
2020-08-29 02:43:00,0.225,0.775,0.0,-0.4404
2020-08-29 02:43:00,0.206,0.794,0.0,-0.3818
2020-08-29 02:43:00,0.451,0.549,0.0,-0.8126
2020-08-29 02:43:00,0.429,0.571,0.0,-0.8402
2020-08-29 02:43:00,0.416,0.286,0.298,-0.4404
2020-08-29 02:42:00,0.252,0.379,0.368,0.509
2020-08-29 02:42:00,0.443,0.267,0.29,-0.6124
2020-08-29 02:42:00,0.283,0.558,0.159,-0.4404
2020-08-29 02:41:00,0.453,0.547,0.0,-0.7003
2020-08-29 02:41:00,0.187,0.66,0.154,-0.1513
2020-08-29 02:41:00,0.224,0.776,0.0,-0.8176
2020-08-29 02:41:00,0.0,0.844,0.156,0.34
2020-08-29 02:41:00,0.328,0.672,0.0,-0.6597
2020-08-29 02:41:00,0.258,0.742,0.0,-0.8402
2020-08-29 02:41:00,0.226,0.523,0.251,0.1779
2020-08-29 02:41:00,0.229,0.669,0.102,-0.5574
2020-08-29 02:41:00,0.171,0.467,0.362,0.5994
2020-08-29 02:41:00,0.181,0.643,0.175,-0.0258
2020-08-29 02:41:00,0.305,0.487,0.208,-0.4215
2020-08-29 02:41:00,0.147,0.853,0.0,-0.4767
2020-08-29 02:41:00,0.286,0.714,0.0,-0.6808
2020-08-29 02:40:00,0.384,0.457,0.16,-0.7096
2020-08-29 02:40:00,0.348,0.548,0.104,-0.8357
2020-08-29 02:40:00,0.0,1.0,0.0,0.0
2020-08-29 02:40:00,0.0,1.0,0.0,0.0
2020-08-29 02:40:00,0.145,0.674,0.181,0.1779
2020-08-29 02:40:00,0.35,0.65,0.0,-0.7906
2020-08-29 02:40:00,0.402,0.496,0.102,-0.8519
2020-08-29 02:40:00,0.321,0.596,0.083,-0.7351
2020-08-29 02:40:00,0.333,0.667,0.0,-0.7906
2020-08-29 02:40:00,0.355,0.645,0.0,-0.6597
2020-08-29 02:40:00,0.685,0.315,0.0,-0.9348
2020-08-29 02:39:00,0.286,0.5,0.214,-0.3804
2020-08-29 02:39:00,0.405,0.595,0.0,-0.8176
2020-08-29 02:39:00,0.075,0.413,0.512,0.9509
2020-08-29 02:39:00,0.161,0.623,0.216,0.128
2020-08-29 02:39:00,0.098,0.491,0.411,0.7906
2020-08-29 02:39:00,0.293,0.544,0.163,-0.6486
2020-08-29 02:39:00,0.43,0.57,0.0,-0.7003
2020-08-29 02:39:00,0.0,0.791,0.209,0.5719
2020-08-29 02:39:00,0.358,0.496,0.145,-0.7184
2020-08-29 02:38:00,0.0,1.0,0.0,0.0
2020-08-29 02:38:00,0.076,0.759,0.166,0.3182
2020-08-29 02:38:00,0.22,0.499,0.281,0.2173
2020-08-29 02:38:00,0.325,0.37,0.304,-0.2023
2020-08-29 02:38:00,0.0,1.0,0.0,0.0
2020-08-29 02:38:00,0.156,0.844,0.0,-0.5719
2020-08-29 02:38:00,0.383,0.617,0.0,-0.7351
2020-08-29 02:38:00,0.079,0.339,0.582,0.872
2020-08-29 02:37:00,0.385,0.615,0.0,-0.7845
2020-08-29 02:37:00,0.0,0.602,0.398,0.8225
2020-08-29 02:37:00,0.342,0.518,0.14,-0.5994
2020-08-29 02:37:00,0.0,1.0,0.0,0.0
2020-08-29 02:37:00,0.0,0.769,0.231,0.6369
2020-08-29 02:37:00,0.31,0.612,0.078,-0.7783
2020-08-29 02:37:00,0.152,0.565,0.283,0.6486
2020-08-29 02:37:00,0.16,0.449,0.39,0.802
2020-08-29 02:37:00,0.207,0.625,0.168,-0.2023
2020-08-29 02:37:00,0.136,0.653,0.211,0.1275
2020-08-29 02:37:00,0.35,0.65,0.0,-0.7906
2020-08-29 02:37:00,0.174,0.67,0.156,-0.1027
2020-08-29 02:36:00,0.189,0.811,0.0,-0.4215
2020-08-29 02:36:00,0.411,0.446,0.144,-0.6597
2020-08-29 02:36:00,0.0,0.862,0.138,0.34
2020-08-29 02:36:00,0.484,0.516,0.0,-0.8176
2020-08-29 02:36:00,0.307,0.693,0.0,-0.4767
2020-08-29 02:36:00,0.31,0.69,0.0,-0.6597
2020-08-29 02:36:00,0.077,0.609,0.314,0.8126
2020-08-29 02:36:00,0.221,0.577,0.202,0.1531
2020-08-29 02:36:00,0.0,0.833,0.167,0.34
2020-08-29 02:36:00,0.366,0.399,0.236,-0.5574
2020-08-29 02:36:00,0.368,0.474,0.158,-0.6124
2020-08-29 02:36:00,0.385,0.385,0.231,-0.4215
2020-08-29 02:36:00,0.286,0.714,0.0,-0.6597
2020-08-29 02:36:00,0.492,0.508,0.0,-0.7003
2020-08-29 02:35:00,0.087,0.529,0.384,0.8349
2020-08-29 02:35:00,0.22,0.78,0.0,-0.4767
2020-08-29 02:35:00,0.484,0.516,0.0,-0.8176
2020-08-29 02:35:00,0.328,0.672,0.0,-0.6597
2020-08-29 02:35:00,0.133,0.723,0.145,0.0516
2020-08-29 02:35:00,0.341,0.659,0.0,-0.4767
2020-08-29 02:35:00,0.412,0.588,0.0,-0.7906
2020-08-29 02:35:00,0.0,0.837,0.163,0.3252
2020-08-29 02:35:00,0.354,0.319,0.326,-0.4352
2020-08-29 02:35:00,0.302,0.431,0.267,-0.2023
2020-08-29 02:35:00,0.388,0.612,0.0,-0.5859
2020-08-29 02:35:00,0.455,0.545,0.0,-0.8176
2020-08-29 02:35:00,0.0,1.0,0.0,0.0
2020-08-29 02:35:00,0.443,0.557,0.0,-0.9136
2020-08-29 02:35:00,0.126,0.772,0.102,-0.1531
2020-08-29 02:35:00,0.345,0.314,0.341,-0.2732
2020-08-29 02:35:00,0.308,0.692,0.0,-0.4588
2020-08-29 02:34:00,0.189,0.389,0.422,0.6378
2020-08-29 02:34:00,0.294,0.532,0.174,-0.6486
2020-08-29 02:34:00,0.345,0.439,0.216,-0.5859
2020-08-29 02:34:00,0.441,0.372,0.186,-0.7003
2020-08-29 02:34:00,0.189,0.508,0.303,0.6908
2020-08-29 02:34:00,0.194,0.5,0.306,0.2023
2020-08-29 02:34:00,0.0,0.789,0.211,0.34
2020-08-29 02:34:00,0.0,1.0,0.0,0.0
2020-08-29 02:34:00,0.484,0.516,0.0,-0.8176
2020-08-29 02:34:00,0.443,0.557,0.0,-0.9136
2020-08-29 02:34:00,0.161,0.622,0.218,0.2732
2020-08-29 02:33:00,0.0,1.0,0.0,0.0
2020-08-29 02:33:00,0.257,0.509,0.233,-0.2263
2020-08-29 02:33:00,0.218,0.594,0.188,-0.1531
2020-08-29 02:33:00,0.424,0.419,0.157,-0.9042
2020-08-29 02:33:00,0.049,0.728,0.222,0.6456
2020-08-29 02:33:00,0.0,0.632,0.368,0.8519
2020-08-29 02:33:00,0.0,0.696,0.304,0.5423
2020-08-29 02:33:00,0.229,0.424,0.347,0.34
2020-08-29 02:33:00,0.302,0.584,0.113,-0.6705
2020-08-29 02:33:00,0.0,0.773,0.227,0.6774
2020-08-29 02:33:00,0.278,0.722,0.0,-0.4019
2020-08-29 02:33:00,0.0,1.0,0.0,0.0
2020-08-29 02:33:00,0.0,1.0,0.0,0.0
2020-08-29 02:33:00,0.419,0.447,0.134,-0.7269
2020-08-29 02:33:00,0.168,0.629,0.203,0.128
2020-08-29 02:32:00,0.178,0.507,0.315,0.7351
2020-08-29 02:32:00,0.559,0.441,0.0,-0.5859
2020-08-29 02:32:00,0.0,1.0,0.0,0.0
2020-08-29 02:32:00,0.188,0.713,0.1,-0.5719
2020-08-29 02:32:00,0.286,0.714,0.0,-0.6597
2020-08-29 02:32:00,0.171,0.829,0.0,-0.4767
2020-08-29 02:32:00,0.322,0.678,0.0,-0.5859
2020-08-29 02:32:00,0.236,0.764,0.0,-0.5256
2020-08-29 02:32:00,0.153,0.525,0.322,0.7964
2020-08-29 02:32:00,0.3,0.44,0.26,-0.25
2020-08-29 02:32:00,0.0,1.0,0.0,0.0
2020-08-29 02:32:00,0.256,0.744,0.0,-0.4767
2020-08-29 02:32:00,0.0,1.0,0.0,0.0
2020-08-29 02:32:00,0.148,0.633,0.219,0.5368
2020-08-29 02:32:00,0.0,1.0,0.0,0.0
2020-08-29 02:32:00,0.239,0.598,0.163,-0.34
2020-08-29 02:32:00,0.279,0.721,0.0,-0.4767
2020-08-29 02:31:00,0.119,0.527,0.354,0.7708
2020-08-29 02:31:00,0.1,0.565,0.335,0.6597
2020-08-29 02:31:00,0.399,0.514,0.087,-0.836
2020-08-29 02:31:00,0.328,0.672,0.0,-0.6597
2020-08-29 02:31:00,0.262,0.356,0.382,0.4019
2020-08-29 02:31:00,0.315,0.685,0.0,-0.3182
2020-08-29 02:31:00,0.0,1.0,0.0,0.0
2020-08-29 02:31:00,0.31,0.69,0.0,-0.4019
2020-08-29 02:31:00,0.0,1.0,0.0,0.0
2020-08-29 02:31:00,0.145,0.699,0.156,0.0516
2020-08-29 02:31:00,0.241,0.486,0.273,0.2177
2020-08-29 02:31:00,0.147,0.853,0.0,-0.4767
2020-08-29 02:31:00,0.272,0.606,0.121,-0.4576
2020-08-29 02:31:00,0.0,0.819,0.181,0.7506
2020-08-29 02:31:00,0.216,0.42,0.363,0.7906
2020-08-29 02:31:00,0.0,0.643,0.357,0.836
2020-08-29 02:31:00,0.1,0.518,0.382,0.8658
2020-08-29 02:31:00,0.124,0.681,0.195,0.196
2020-08-29 02:30:00,0.117,0.669,0.214,0.2856
2020-08-29 02:30:00,0.227,0.773,0.0,-0.6597
2020-08-29 02:30:00,0.379,0.437,0.184,-0.6124
2020-08-29 02:30:00,0.327,0.473,0.2,-0.5423
2020-08-29 02:30:00,0.0,1.0,0.0,0.0
2020-08-29 02:29:00,0.13,0.497,0.373,0.8316
2020-08-29 02:29:00,0.384,0.474,0.142,-0.8934
2020-08-29 02:29:00,0.0,0.53,0.47,0.7351
2020-08-29 02:29:00,0.071,0.929,0.0,-0.0772
2020-08-29 02:29:00,0.34,0.66,0.0,-0.5574
2020-08-29 02:29:00,0.304,0.411,0.285,-0.4404
2020-08-29 02:29:00,0.274,0.619,0.106,-0.5859
2020-08-29 02:29:00,0.222,0.602,0.176,-0.4588
2020-08-29 02:29:00,0.0,0.665,0.335,0.9022
2020-08-29 02:29:00,0.0,0.807,0.193,0.7553
2020-08-29 02:29:00,0.18,0.634,0.185,0.0276
2020-08-29 02:29:00,0.261,0.382,0.357,0.5825
2020-08-29 02:29:00,0.192,0.474,0.334,0.6605
2020-08-29 02:28:00,0.396,0.299,0.306,-0.0516
2020-08-29 02:28:00,0.256,0.744,0.0,-0.4767
2020-08-29 02:28:00,0.0,1.0,0.0,0.0
2020-08-29 02:28:00,0.084,0.613,0.303,0.7717
2020-08-29 02:28:00,0.554,0.446,0.0,-0.8658
2020-08-29 02:28:00,0.279,0.721,0.0,-0.4767
2020-08-29 02:28:00,0.336,0.537,0.128,-0.7351
2020-08-29 02:28:00,0.0,0.769,0.231,0.34
2020-08-29 02:28:00,0.0,1.0,0.0,0.0
2020-08-29 02:28:00,0.359,0.356,0.285,-0.3612
2020-08-29 02:27:00,0.315,0.492,0.193,-0.5719
2020-08-29 02:27:00,0.36,0.496,0.145,-0.7351
2020-08-29 02:27:00,0.458,0.542,0.0,-0.8519
2020-08-29 02:27:00,0.412,0.588,0.0,-0.7906
2020-08-29 02:27:00,0.221,0.552,0.227,-0.1989
2020-08-29 02:27:00,0.334,0.563,0.103,-0.7906
2020-08-29 02:27:00,0.0,0.796,0.204,0.6249
2020-08-29 02:27:00,0.164,0.529,0.307,0.4019
2020-08-29 02:27:00,0.306,0.694,0.0,-0.6597
2020-08-29 02:27:00,0.0,1.0,0.0,0.0
2020-08-29 02:27:00,0.19,0.556,0.254,0.4509
2020-08-29 02:26:00,0.432,0.568,0.0,-0.5859
2020-08-29 02:26:00,0.621,0.379,0.0,-0.8481
2020-08-29 02:26:00,0.177,0.823,0.0,-0.4215
2020-08-29 02:26:00,0.406,0.472,0.122,-0.802
2020-08-29 02:26:00,0.217,0.691,0.092,-0.5859
2020-08-29 02:26:00,0.676,0.324,0.0,-0.9493
2020-08-29 02:26:00,0.174,0.502,0.324,0.7251
2020-08-29 02:26:00,0.455,0.545,0.0,-0.8176
2020-08-29 02:26:00,0.302,0.698,0.0,-0.0772
2020-08-29 02:26:00,0.205,0.795,0.0,-0.4767
2020-08-29 02:26:00,0.114,0.623,0.264,0.6249
2020-08-29 02:26:00,0.138,0.533,0.329,0.6486
2020-08-29 02:26:00,0.481,0.519,0.0,-0.7579
2020-08-29 02:26:00,0.542,0.458,0.0,-0.9186
2020-08-29 02:26:00,0.412,0.588,0.0,-0.5423
2020-08-29 02:25:00,0.279,0.721,0.0,-0.4767
2020-08-29 02:25:00,0.244,0.627,0.129,-0.5106
2020-08-29 02:25:00,0.0,0.663,0.337,0.7269
2020-08-29 02:25:00,0.366,0.634,0.0,-0.8689
2020-08-29 02:24:00,0.0,1.0,0.0,0.0
2020-08-29 02:24:00,0.26,0.533,0.207,-0.2263
2020-08-29 02:24:00,0.37,0.63,0.0,-0.8316
2020-08-29 02:24:00,0.254,0.399,0.347,0.3744
2020-08-29 02:24:00,0.448,0.552,0.0,-0.8074
2020-08-29 02:24:00,0.247,0.395,0.359,0.34
2020-08-29 02:24:00,0.455,0.545,0.0,-0.8176
2020-08-29 02:24:00,0.0,0.561,0.439,0.9201
2020-08-29 02:24:00,0.368,0.294,0.338,-0.1531
2020-08-29 02:24:00,0.0,1.0,0.0,0.0
2020-08-29 02:24:00,0.267,0.733,0.0,-0.8402
2020-08-29 02:24:00,0.179,0.533,0.288,0.6249
2020-08-29 02:23:00,0.0,0.818,0.182,0.25
2020-08-29 02:23:00,0.0,0.61,0.39,0.7506
2020-08-29 02:23:00,0.265,0.473,0.262,-0.0258
2020-08-29 02:23:00,0.556,0.444,0.0,-0.8176
2020-08-29 02:23:00,0.351,0.649,0.0,-0.4019
2020-08-29 02:23:00,0.0,1.0,0.0,0.0
2020-08-29 02:22:00,0.108,0.694,0.198,0.3818
2020-08-29 02:22:00,0.251,0.521,0.228,-0.2263
2020-08-29 02:22:00,0.408,0.435,0.158,-0.6808
2020-08-29 02:22:00,0.192,0.571,0.237,0.2732
2020-08-29 02:22:00,0.131,0.599,0.27,0.5719
2020-08-29 02:22:00,0.26,0.579,0.161,-0.3384
2020-08-29 02:21:00,0.327,0.468,0.205,-0.6908
2020-08-29 02:21:00,0.26,0.419,0.32,0.5719
2020-08-29 02:21:00,0.149,0.574,0.277,0.4215
2020-08-29 02:21:00,0.71,0.29,0.0,-0.8689
2020-08-29 02:20:00,0.125,0.767,0.108,-0.0935
2020-08-29 02:20:00,0.698,0.302,0.0,-0.9451
2020-08-29 02:20:00,0.529,0.471,0.0,-0.5423
2020-08-29 02:20:00,0.148,0.67,0.182,0.1779
2020-08-29 02:20:00,0.275,0.725,0.0,-0.5859
2020-08-29 02:20:00,0.241,0.759,0.0,-0.5423
2020-08-29 02:19:00,0.506,0.494,0.0,-0.8481
2020-08-29 02:19:00,0.29,0.606,0.104,-0.6486
2020-08-29 02:18:00,0.0,0.833,0.167,0.4588
2020-08-29 02:18:00,0.0,0.776,0.224,0.8176
2020-08-29 02:18:00,0.531,0.469,0.0,-0.9062
2020-08-29 02:18:00,0.479,0.521,0.0,-0.8779
2020-08-29 02:17:00,0.119,0.776,0.105,-0.0772
2020-08-29 02:15:00,0.357,0.421,0.221,-0.3167
2020-08-29 02:15:00,0.258,0.532,0.21,-0.1779
2020-08-29 02:13:00,0.587,0.413,0.0,-0.7964
2020-08-29 02:12:00,0.257,0.571,0.171,-0.5267
2020-08-29 02:11:00,0.257,0.571,0.171,-0.5267
2020-09-29 02:39:00,0.0,1.0,0.0,0.0
2020-09-26 16:50:00,0.242,0.539,0.218,0.031
2020-09-25 08:10:00,0.042,0.33,0.628,0.9612
2020-09-24 15:28:00,0.334,0.603,0.063,-0.872
2020-09-24 07:32:00,0.144,0.676,0.179,0.296
2020-09-24 02:50:00,0.256,0.744,0.0,-0.4767
2020-09-23 15:50:00,0.227,0.773,0.0,-0.6124
2020-09-22 11:00:00,0.279,0.721,0.0,-0.4767
2020-09-21 14:02:00,0.092,0.409,0.499,0.9423
2020-09-20 19:43:00,0.087,0.719,0.194,0.5267
2020-09-19 01:42:00,0.326,0.608,0.066,-0.8934
2020-09-17 17:57:00,0.102,0.721,0.177,0.3626
2020-09-17 10:33:00,0.286,0.714,0.0,-0.4215
2020-09-17 05:37:00,0.419,0.498,0.083,-0.8442
2020-09-14 19:39:00,0.429,0.418,0.153,-0.836
2020-09-14 09:16:00,0.143,0.769,0.088,-0.3612
2020-09-13 15:03:00,0.144,0.775,0.081,-0.4019
2020-09-13 09:28:00,0.113,0.655,0.233,0.5106
2020-09-12 07:00:00,0.166,0.481,0.353,0.5423
2020-09-12 04:32:00,0.082,0.475,0.443,0.9287
2020-09-10 11:02:00,0.0,1.0,0.0,0.0
2020-09-10 08:16:00,0.313,0.55,0.137,-0.7508
2020-09-09 14:04:00,0.384,0.616,0.0,-0.891
2020-09-09 12:30:00,0.435,0.565,0.0,-0.6597
2020-09-08 19:50:00,0.249,0.587,0.164,-0.5574
2020-09-08 14:09:00,0.105,0.578,0.316,0.7351
2020-09-07 00:50:00,0.219,0.579,0.202,-0.1027
2020-09-06 14:48:00,0.293,0.707,0.0,-0.4404
2020-09-05 17:22:00,0.218,0.588,0.193,-0.0772
2020-09-05 16:56:00,0.0,0.69,0.31,0.7351
2020-09-05 15:09:00,0.0,0.663,0.337,0.7655
2020-09-05 03:01:00,0.084,0.509,0.407,0.8689
2020-09-05 01:49:00,0.253,0.529,0.219,-0.3304
2020-09-04 21:26:00,0.203,0.706,0.091,-0.5859
2020-09-04 20:11:00,0.26,0.573,0.167,-0.2732
2020-09-04 16:08:00,0.35,0.561,0.089,-0.765
